Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1715520407,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,9,15,18,31,5000,5000,3654,3654,5,6.89162495949088,3.0312569997477112,5019.7614150001755,0.0
1715520408,100,,Aggregated,66.400000,66.400000,5,5,6,6,7,9,15,18,31,5000,5000,3723,3723,5,6.86888719688019,3.0312569997477112,5019.7614150001755,0.0
1715520409,100,,Aggregated,67.300000,67.300000,5,5,6,6,7,9,15,18,31,5000,5000,3785,3785,5,6.839830500128594,3.0312569997477112,5019.7614150001755,0.0
1715520410,100,,Aggregated,66.700000,66.700000,5,5,6,6,7,9,15,18,31,5000,5000,3861,3861,5,6.812742892512187,3.0312569997477112,5019.7614150001755,0.0
1715520411,100,,Aggregated,67.600000,67.600000,5,5,6,6,7,9,15,18,31,5000,5000,3923,3923,5,6.781719466732052,3.0312569997477112,5019.7614150001755,0.0
1715520412,100,,Aggregated,66.800000,66.800000,5,5,6,6,7,9,15,18,31,5000,5000,3992,3992,5,6.750929394537414,3.0312569997477112,5019.7614150001755,0.0
1715520413,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,9,15,18,31,5000,5000,4058,4058,5,6.728263799899523,3.0312569997477112,5019.7614150001755,0.0
1715520414,100,,Aggregated,67.100000,67.100000,5,5,6,6,7,9,15,18,31,5000,5000,4128,4128,5,6.694201784638654,3.0312569997477112,5019.7614150001755,0.0
1715520415,100,,Aggregated,67.500000,67.500000,5,5,6,6,7,9,15,18,31,5000,5000,4195,4195,5,6.668855052917496,3.0312569997477112,5019.7614150001755,0.0
1715520416,100,,Aggregated,67.200000,67.200000,5,5,6,6,7,9,15,18,31,5000,5000,4266,4266,5,6.637954368728751,3.0312569997477112,5019.7614150001755,0.0
1715520417,100,,Aggregated,67.500000,67.500000,5,5,6,6,7,9,15,18,31,5000,5000,4333,4333,5,6.609154715900814,3.0312569997477112,5019.7614150001755,0.0
1715520418,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,9,15,18,31,5000,5000,4397,4397,5,6.592231204228341,3.0312569997477112,5019.7614150001755,0.0
1715520419,100,,Aggregated,66.700000,66.700000,5,5,6,6,7,9,15,18,31,5000,5000,4461,4461,5,6.57386984891172,3.0312569997477112,5019.7614150001755,0.0
1715520420,100,,Aggregated,66.700000,66.700000,5,5,6,6,7,9,15,18,31,5000,5000,4527,4527,5,6.552245833663153,3.0312569997477112,5019.7614150001755,0.0
1715520421,100,,Aggregated,66.300000,66.300000,5,5,6,6,7,9,15,18,31,5000,5000,4589,4589,5,6.528537867941683,3.0312569997477112,5019.7614150001755,0.0
1715520422,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,9,15,18,31,5000,5000,4656,4656,5,6.506471673319507,3.0312569997477112,5019.7614150001755,0.0
1715520423,100,,Aggregated,66.000000,66.000000,5,5,6,6,7,8,15,18,31,5000,5000,4723,4723,5,6.491204076429,3.0312569997477112,5019.7614150001755,0.0
